time,col1_boolean,col2_boolean,col3_boolean,col4_boolean,col5_float,col6_float,col7_float,col8_float,col9_float,col10_float,col11_float,col12_float,col13_float,col14_float,col15_float,col16_float,col17_float,col18_float,col19_float,col20_float,col21_float,col22_float,col23_float,col24_float,col25_float,col26_float,col27_float,col28_float,target_boolean,target_boolean2,col31_integer,col32_integer,col33_integer,col34_integer,col35_integer,col36_integer
0,0,0,1,4.525457814414364,3.410342638588764,4.287457429954198,3.740344133672311,4.9129602692777805,4.891194301629341,4.767504562487465,4.7204442030495795,4.208025976815605,4.655095803874226,5.241433098574619,6.260169645578737,4.695159837510421,5.522662993291963,5.231288011588498,5.098993807627089,5.019368814500871,5.842113759680185,6.786699373729758,5.178988968956885,4.854274561860906,3.903169427360938,4.366334968307283,2.809443021819557,6.144598444112205,0,0,1.019793673309837,0.9972039993279925,-1.330330766691847,0.8275820635481659,-1.0252397000137576,0
1,0,0,0,5.293304595239616,4.882705402152727,1.4869458363511572,4.4018429478025425,4.799463410795871,4.649422922318927,5.027873009543314,4.070619075532696,4.59272858830793,4.749010565387841,2.7237162967644357,3.830955186039458,5.392093684167871,5.191364366308146,6.251531429349984,3.9964737261358922,5.04010215393536,5.596572820567032,4.953003920608742,6.576041820072492,3.338261520530108,5.260824383550559,4.531990016819414,4.538502718547921,6.072233785930358,1,0,-0.2551337660474459,-0.018599073190272673,-0.8572688137581882,-0.44904044376299596,0.6378225462660866,0
2,0,0,1,4.882211009364282,5.35575699415453,4.856130064185535,5.184533104908271,7.364216663945561,6.25722498914458,5.560292901538513,6.487218664547228,4.347413527697064,5.822338165918033,4.0960380985458205,3.051894514593395,3.535591904800527,2.794138926063921,5.181141830739067,5.678401577124255,5.422911050153016,5.219968987876511,4.511205056680004,5.625120797075015,5.498216861189394,4.5087370490155685,5.737471793806828,5.3903918143566605,5.009063562615958,0,0,-0.8046247934537827,2.878045388505323,2.3248668567057322,1.6659327874043595,-1.0583851430290656,0
3,0,0,0,5.048958605075131,4.79273662471175,4.422337433512582,4.506574407420845,6.074411089910834,4.17280895092118,5.0831693172554235,2.9619147529621723,5.903166966227566,6.319773459065107,4.0311199257416535,5.569842205239766,5.288158191381063,3.8413741888015696,4.148438830563685,6.186165427452105,5.016074583581193,3.6813158910135915,3.835684397159641,4.036644739130107,6.439867684032622,5.0959983581528805,4.06258903347308,4.678153465746701,5.809186580673495,1,1,0.40235297706289613,-1.3967180595786393,0.29301546685678037,-1.4179956796262962,1.139665581238886,0
4,1,0,0,5.002235737957369,6.220678324233541,4.922393163418443,4.598777972026336,4.417283461935136,6.201800624676277,2.892337352466649,5.497016702691464,5.762255237823545,5.814864502523898,4.82818096072481,4.614956339529845,2.707920952523487,5.5744153752999095,9.345783665133132,6.508440699566591,4.626234624622176,6.428821687775081,4.468200846252402,4.797503808290868,4.689075746316019,4.287387263732664,3.788371642025215,5.381265172120684,4.759784555583167,0,1,0.004582717698592947,-1.488498239040011,0.04948331515617173,0.8835863386655478,0.5352906747898613,0
5,1,1,0,4.67807788881707,4.212628094020145,5.710802673336419,5.641569050858466,4.815097542330504,4.579408035088245,4.31639287441417,5.224821737484246,6.218105916208123,4.942603088252457,4.658304670878409,5.260234828001706,5.612401822223944,5.243396134330549,7.115263904732488,7.05674420291442,5.229454575042666,4.244848521795525,4.676270975694299,5.350345814830293,7.05688799995748,4.423581232754575,5.266969563763615,4.433771204418333,5.17210954099319,1,0,0.03021307945420915,1.431452207387012,-0.04721911756028804,0.8979730690378636,0.3634450200554565,0
6,1,1,0,3.5821287224495406,5.542395994213531,6.421691205485418,4.60490923025751,5.67962307734791,4.854845905272316,6.8806433820940684,5.143976302601611,5.777162847400724,5.68576681316245,5.035703309921679,4.368718220776606,6.471286532848088,5.900110436838224,3.634382914955346,2.8882345770820375,5.445464006035617,5.003039888104986,4.716665942375037,3.9158081483962146,5.36503188260843,4.914087739646213,3.6988926773167616,6.317073873197369,5.8870658601657855,1,1,1.0391154079575429,-0.8418368946649692,-0.23997686670219065,1.64509185125254,0.666983189920947,0
7,1,1,0,4.639552159038127,4.737922995060969,3.4481199460632617,6.276099807142865,6.334402103006163,6.014371548825578,4.632490204659847,4.791964594697988,5.329565554057942,5.232191541196015,5.174354496232685,6.738471989640342,5.432025879379299,7.095925713616431,5.618315472754537,4.360932839588148,4.415709976506379,5.363413221783146,5.805206241503541,4.61385579629414,4.606614357640095,5.530696863866282,3.905736460361457,5.225545767384712,4.272871406106931,1,0,-0.6971172087081868,0.4385642515203878,-1.1285938047990214,-0.6095392960193297,0.04707771395870497,0
8,1,0,0,4.64968141488817,5.015576896514348,6.176086462827514,4.143713331081266,4.393754073284404,4.619628554359113,6.0479781291137265,5.385259453051119,5.173288480125421,4.7075834090113,5.390793319884297,4.950840466264462,3.859431428729151,4.153946904214061,3.7027679869222268,5.218591266072044,4.29799697063493,4.474892107023774,4.704412586518669,3.823555591995693,4.311697863082355,4.50364938659708,5.822159239184442,6.507804603727199,5.554545935554828,0,0,1.1535916194574123,-0.860735864911913,1.5259385865831907,-0.6496057206443276,0.5651437089770477,0
9,0,1,1,4.601696560310405,5.5962627085380365,5.804854769787749,2.7733469509756667,5.508255390702142,4.5535374486630715,3.4303312976313887,3.6439444101159726,4.214869298984849,5.376384400255917,7.4981097630115325,4.772571071146625,4.190661463104914,7.243048535012369,4.846166152762299,4.185613221220776,4.924744845827581,5.595322334172591,4.590915979970421,6.040298155268937,3.654580205705675,6.4783482551609515,6.225895283186114,4.605739556193998,5.823365461009335,0,0,0.8969573775404031,-1.5245440711483056,3.273139636344803,0.10545823260682247,1.841204137595263,0
10,0,1,1,6.3596712818911145,5.391245632115987,5.981727564715106,6.066656472237812,5.457185855404345,4.657301616383321,6.122632975466184,4.305836185333419,5.159697711064863,5.10373408480525,4.6457395638241925,4.409681209234233,5.201689825959327,6.36995733346302,5.137266377266331,5.819050174174658,5.676657548694889,3.9752243978160084,5.873702060804333,2.9750602429568587,6.527367239643727,5.2799801985453,6.935444457495313,5.626670555197517,4.64037176463709,1,1,0.11320665683038982,-1.3065128135001696,0.5354809156514188,-1.052065246087986,1.8220296648516368,0
11,0,0,1,4.726673428345632,5.015986366979606,4.743337492319019,4.3609024319377845,4.780416327663307,4.851262764848578,5.670735391500672,5.0574646968147485,4.565612550845072,3.975732607174768,5.662402047614566,5.175160212594514,4.579701532232851,3.316528972467209,4.302402413747189,5.009501491438173,5.562338381825359,4.426602841863239,4.73387322620558,4.886521095229978,5.668054386998387,3.6803274416788545,5.8372662515567075,4.026794047186749,4.358894749534136,1,1,-1.462257005705437,0.293742459406968,0.9342286998177276,1.9629532504258382,0.2590135578728714,0
12,1,0,1,6.872354509890819,4.526943997212982,4.852708496600487,4.487002767104032,6.505577194708088,5.774298647007237,4.295181040503884,2.8297124142147996,5.032207740279781,3.5477481067466816,7.149863839479858,4.6790808273910915,5.85754341083333,3.9970523170443224,4.226436309253245,4.884554120294948,4.476676756582986,3.4486102337982487,5.227529727983997,5.182785449671613,3.600794798401636,5.295015435186984,5.212574058425661,3.6418414120896925,5.982086368761866,0,1,-1.1786605288310423,-0.7157938088439306,-0.289009953225195,2.2187630835098147,0.23523106536772595,0
13,1,0,0,5.07996362156255,4.15232901551456,4.9479557731976325,5.406714042956467,7.5815254159048875,4.2686450694099785,7.3430243006669285,4.383584116558799,6.87510709713756,5.0906854420095256,5.900577402178339,4.722413697866741,5.625578015565208,4.64544318358276,6.037743571060194,6.694181585344587,4.806937830439972,5.0549138627028425,6.511956733497853,6.442665703786692,5.286463650426317,6.05966475894043,4.092324937505677,4.554820183443524,5.991147196068413,1,0,0.07723245248161768,0.07665456391860237,0.023362644821583456,0.02753225088022522,0.5128198337966532,0
14,0,0,0,4.688078210126278,6.41342729448895,5.214978561813646,5.34850957757868,8.44744395457697,4.183468162761749,6.232126825576062,6.661188028975589,5.339013292979961,4.746563292902985,4.5571442844463235,5.9319657709674445,4.488454889077748,4.97492303199592,3.8388054931710185,4.0717851022105975,4.163919269228426,5.781617232374245,5.556838628324749,5.103790290725218,5.223020182240556,6.172361913881156,6.689759130008575,3.396619627424978,4.748659422161233,1,0,-2.2185715080945174,-0.267644374250915,-1.1656678236558553,0.18308169879244385,-0.23756103529364836,0
15,1,0,1,4.751667337436769,5.106875847245057,3.3476653077453804,4.651261376014678,3.9528237942500555,4.409420490382843,5.330214616482539,5.285225733100444,2.1511609813418335,5.1978166500356755,4.9751121903488675,4.74661000749977,6.31012449365823,4.784874575208565,4.058026778381365,3.7890319927136886,3.639010210439808,4.9319204443197,4.8767018712933545,4.246060843269934,5.475441110952035,5.170298929361629,6.857734365504276,2.1991973431143492,4.738030186375618,1,0,1.4253372582273947,0.11984417150598804,1.4142732889829448,-1.9537515358517714,-0.8552762868836529,0
16,0,1,1,7.254598789050279,4.225931079929125,4.428766277672036,3.3196324135765685,3.6453397549050495,5.812527712478649,5.077217204164417,5.769005525254035,3.643402770671589,3.88663757672172,4.883343391937837,4.982711550419474,4.10875873858,3.3391088444425012,4.525408989261491,4.954151115929532,5.1608094119601455,3.9649063740897406,3.8885105847041137,4.3652417776181345,4.477008053319509,5.009239311497315,5.4086264630116565,4.435960187140503,3.7119737255844423,1,0,-0.31757756274094484,-1.0049934678598336,-0.27287556275091934,-0.5460595427338267,-1.3035281073668485,0
17,0,1,1,5.450599940936502,4.679548029323869,5.082313979685595,5.369279930776927,4.969712656154694,4.9347998307139385,5.759683453571492,3.6414378457672436,4.872486533357614,5.008876315062274,2.8412399917554865,6.13766775055147,4.266687582000605,5.328703609915554,4.831946245796661,4.680604149552797,3.054127617266062,4.505308622288908,7.176045344813252,5.208115461982153,4.541567703695237,4.159574443196032,3.9759390182829804,4.0247187622222835,5.4294759469005065,0,1,0.1511126067323958,0.958797462528539,-0.055177987574122886,2.2405775398393644,0.15464268391400918,0
18,1,0,1,5.91305120338262,2.8804519631278183,5.472163506835295,4.197522698622079,3.4624968358278334,4.731736048391238,6.040957168116926,5.5163091788828655,5.06594249784632,6.098576807030765,5.478842615385565,4.640081966689497,3.7354299285810484,2.637292212859933,4.246124333038635,6.368896304737402,4.362868365175933,5.78903038770841,5.2263403043162295,4.335438335257024,5.77571589793303,6.100533879924007,6.000053958667706,4.684609357448071,3.2173873387977463,0,1,-0.5972051721341562,-0.8243208938037484,-0.39567677106325994,-2.485983639489427,0.31090084349344066,0
19,1,1,0,4.750141166137785,5.568625913317296,5.403767750905537,4.317420958098132,5.774578447267048,6.107592591364365,4.928216899194386,3.996190573030634,5.887329070653578,5.382219983498886,4.032773041767906,6.097578266315976,4.7556116424088,5.412995205530564,3.340279590721015,3.262611219877119,5.278240841554655,5.127617614672194,5.415961427952703,3.8333953614860157,4.701452620016629,5.431184771455708,4.8883469402117115,5.202212083920443,5.685204969308177,0,1,1.0321086440602203,-0.4505461983879773,1.272300826651133,-0.02328208332156037,0.1868763214400133,0
