time,col1_boolean,col2_boolean,col3_boolean,col4_boolean,col5_float,col6_float,col7_float,col8_float,col9_float,col10_float,col11_float,col12_float,col13_float,col14_float,col15_float,col16_float,col17_float,col18_float,col19_float,col20_float,col21_float,col22_float,col23_float,col24_float,col25_float,col26_float,col27_float,col28_float,target_boolean,target_boolean2,col31_integer,col32_integer,col33_integer,col34_integer,col35_integer,col36_integer
0,1,0,1,4.345046321537365,4.992957424337818,5.698183875030559,3.9553953210680515,5.06686983096036,5.658926053284908,5.686218852875849,4.656682203746534,6.063782222054984,5.465742262494302,6.226722348154491,3.6569866703538416,5.956515930320692,5.576050590101124,4.752650024887491,5.301317741773791,6.182978082755966,5.348174734623172,3.7055779708476697,5.102039397880233,5.311903172494687,5.182958929294992,5.282806845229521,5.048906102025768,5.106063361758179,0,0,0.9748780094544894,1.3018941597423377,0.09757617029404982,-0.9661651009120925,1.330911070277797,0
1,0,0,0,4.28809876118704,5.345264653926587,6.715204629793353,6.647110398913394,6.778727238680638,5.647324644131425,4.664704675619834,3.5527274551722514,6.010422983879623,6.511752174508329,4.064762727957107,5.285484851017538,3.684538078069135,3.7005910966028335,4.5646365144165335,5.410504564033637,5.412730403917585,5.184412963360677,3.9527682416975543,7.12805295518267,6.11650525621238,5.461800219722048,4.3757643162478,4.362787140462357,4.170665664028289,0,0,1.1263264946073792,0.24007771220544477,0.586990210939727,-2.141454046081287,-0.790279307434554,0
2,1,1,0,6.111816851425843,6.404731897354791,3.478261011958666,4.245940030795799,5.94846479601763,4.231590120886807,4.566411480004026,4.602147249324132,4.965980969553555,5.850586577413919,5.436576024095822,5.620069262977877,4.715339469127048,4.52824204305432,5.685976230277598,4.64897909590613,3.6528897946980043,5.914754632266152,5.469239368967573,4.53087579334597,6.540171993246544,5.748379708191305,5.974571569486059,5.798849436962971,5.822859626894296,0,0,-0.38905522748084037,-0.15869584523191238,-1.1524886841879136,-1.7584492111375742,0.46796471683005675,0
3,0,0,0,4.398144331907706,5.866578186695845,5.571749282567476,5.09040608833849,4.619193415331618,4.25233357366658,6.168167452600436,4.032305216127826,4.449039387084196,7.1184818311727955,4.903469674160245,3.4220356495853106,5.132598346061894,5.2208514488484825,3.5132602764553136,5.113566339767973,5.811789475342422,5.4763891102820805,4.4734843554057235,4.179000303678986,3.399463203971862,5.221119752848491,3.9911512535907225,5.826127192167228,5.263260969147327,0,0,0.22735861154940423,-1.5051808897016534,-1.29289343810828,-1.2204353669842505,0.16078551809548583,0
4,0,0,1,5.293447989875799,5.784209827650092,6.1389374318628,5.975087577346193,4.147174708695061,4.890901962526151,7.191764924268664,3.355222765593248,5.43372175884177,4.937383863194059,4.709604125814633,5.155680487231869,6.500588203132808,3.9604739982272292,3.9684133067970766,4.769962583593567,4.3400692444420415,4.920877611514599,5.5842348386673315,5.291478833080428,5.582675865204261,6.047822850191637,6.560408685852414,5.717985260421816,4.249064022200679,0,0,-0.5590015868677429,-0.503562519646257,0.33569000215678024,-0.642726783185051,-0.05336439520243378,0
5,1,0,1,4.658385931677795,5.319604741042715,5.985580777807748,5.4991932130865,5.630661687871292,5.07388259800136,6.248941425024286,4.14401931796756,5.711293377467938,5.84950739032235,5.5780398794504285,5.8462565415102015,6.26877519404351,5.715839464660779,3.9958589607460437,6.348562190879997,6.784932171573355,5.3103192872357745,5.278997339111529,6.033057334417437,6.314242615776189,5.44964960070327,5.6573832774562005,5.612162798487146,4.736588427472377,0,0,2.7556053947032777,-0.43451336679094316,-1.0399808470689837,-3.000026956034263,-0.858572517752366,0
6,0,0,1,5.421488010012792,6.360972981709564,4.803014380994159,6.064232544651883,6.3032246486516925,6.4399778935923955,5.500445709923993,5.530278759312307,6.167686671371543,5.368738402386633,6.154641994503396,4.28680591541381,6.184749605319255,4.642013706896164,4.728022502717276,5.271322016683752,3.5705254067673775,5.957941650346651,4.419804001654846,6.78062319102427,4.888066570724041,6.085150056372713,5.505907127354408,5.670662507189094,6.572857987715936,0,0,-0.481851359913664,-1.4290984509606008,-0.7486632421109749,-0.177763020486857,-0.40236672513619187,0
7,1,0,1,5.22408955595071,4.264238553691411,5.037281062941436,4.832004409971256,5.1151974465577945,5.8963940705223425,5.441370196685958,5.469968058138861,4.741332293223623,5.315156887023274,4.713471499718618,4.3610152010156185,5.17171704165063,6.371735041545067,4.318641225213869,6.11833457026977,4.025365448464673,5.181093431534399,4.663649600209302,3.199881434582731,3.938077705044326,3.321970517873946,5.885344269656436,3.965462492328501,3.737537492302753,0,0,1.5505751351001977,0.05781699572988513,-1.145147483273007,-1.406446134372252,0.49292724576958863,0
8,0,1,0,4.074719777457287,4.817771049636842,4.296329554448602,4.86249188592151,6.590360491295531,3.819241010102088,6.114562724703571,5.924150460590251,4.346430366296772,4.327531137746064,6.411141044929811,2.9549280029536464,5.68110527360141,5.671617387544524,4.631719675126604,8.246183014481165,4.546855176510862,3.87274531939872,5.195646241400471,4.351283193797938,5.7040856669665425,4.410392749191163,3.3644028421804952,4.383357543898551,4.816642881211414,0,0,0.16129606186554865,-0.14315612157488433,-0.4594163915761844,1.0819239179958138,-0.627925493560425,0
9,0,1,0,5.18377177247957,5.08718722121206,6.137234216112313,5.980160467129374,5.022413617627116,4.961398628358643,6.08714888166972,4.932501715256015,4.853686934193492,4.378419293365088,4.282456959054942,5.142694061800525,5.18662109585936,4.8696073965252324,5.22056535034811,5.431408326472645,6.0227725267097885,5.065751382891196,4.8020192051378885,5.095056290140883,5.532757596148456,4.2335207284407845,6.104141656297605,4.592823575597221,5.0311972258099775,0,0,0.6151371061944646,-0.5120946346317842,0.7591240856140471,-0.3705568010747984,-0.05387906504947154,0
