time,col1_boolean,col2_boolean,col3_boolean,col4_boolean,col5_float,col6_float,col7_float,col8_float,col9_float,col10_float,col11_float,col12_float,col13_float,col14_float,col15_float,col16_float,col17_float,col18_float,col19_float,col20_float,col21_float,col22_float,col23_float,col24_float,col25_float,col26_float,col27_float,col28_float,target_boolean,target_boolean2,col31_integer,col32_integer,col33_integer,col34_integer,col35_integer,col36_integer
0,0,1,0,3.930345675033564,4.771788453932774,5.815827132059766,5.348089801595629,4.610347343505812,4.991234720352315,6.369561669760207,4.64969965358594,6.148613276726367,2.25916675906712,3.9962183165660345,3.8153406723971153,6.113243793203166,3.2048358807830892,5.831985600825422,5.907541332635137,7.496519817764242,5.839224121555959,4.880514335266965,4.339971586408323,5.886262464609828,5.232389401613564,5.643575438922289,4.272622900914538,4.929737465995985,0,0,0.7459545893672662,-0.9579078173727036,-1.0151724019916186,0.9848430192634928,0.8685940002947846,0
1,1,0,0,5.846669291288254,3.500029392938247,5.859094257245055,5.197386804539451,2.82960074492228,4.787024483745344,5.4122852593670245,5.807463888284701,5.517343544594645,4.426578654242119,4.804567371739902,4.766980584863928,5.725033467411437,6.266650150489918,6.40968519109777,5.956996634119633,3.4653940009456266,3.8932242025583776,5.435235631852872,5.487922848914027,2.340787108353629,5.644822602703807,4.613377679261621,5.436525868095373,5.654676037621873,0,0,0.010066237673775208,0.23604613277558908,-0.3593265741111209,0.935572585866837,-0.5662949990685432,0
2,0,1,1,4.668558808732339,4.251568051740636,6.195835447359534,6.044437168919742,6.146680878415769,5.431599941134064,7.047552009998904,4.430585048494734,5.611132172889554,4.829472849758141,4.9738361425494055,6.250666485300938,4.355529205689218,4.595719725801403,5.139990091019954,3.986461855997142,3.450495635220649,6.274481033315171,4.842233459469112,4.617552759163982,6.159613767645265,6.58120865305769,5.2580843370680785,5.312072409370479,5.9224611080067415,0,0,0.7680125362354063,-0.8925010010277465,1.7131645236893236,-0.3794288237016096,0.9805127902196963,0
3,0,0,1,4.510388817227979,5.573138943377837,5.251988891504049,5.933581847272839,4.27582806805624,6.68471737552992,4.65231321460551,5.170562097752409,5.25637731507284,4.123803015382254,3.3925987127452757,5.24861442316345,4.062872972828911,4.607444879442989,4.640698450542333,5.4243825369324075,4.856189492460493,4.74922033338125,4.471316490392931,5.761453786875972,4.188000474641621,4.89810387042564,6.974180207359185,6.031132656727616,4.56196075050386,0,0,-0.252121535046549,-0.07856649008932097,-0.8348055659864305,0.64060114176455,-2.248326492664385,0
4,1,1,0,5.324332355888839,5.496367833995262,5.613230398001164,4.63111621628589,4.204490733816267,5.837144948801389,5.141401144974461,5.536867937260586,4.435860975689989,3.910237785683188,5.92244540887429,5.023361487950992,4.972000957691638,4.937390491397914,5.145195985034123,5.268585241134792,4.439903547104758,4.735942036869041,5.220488867771638,4.86339952241824,4.6119080036254525,4.902423061365085,6.678959596892035,5.075980171105359,5.199398807025197,0,0,1.6411477525153715,1.0509946032537159,-1.5351222489371958,0.36180862010579257,0.3677464869473237,0
5,0,0,1,4.3025290835517165,5.45641042062153,3.3163019216424656,5.410563761092807,4.473637303913998,5.41305361230588,5.117474993430899,4.406829717213879,5.149419794762837,5.613115306370943,3.813848335295864,4.724439908059562,3.6211066479338063,4.227932148703062,4.140225477748136,3.0202886780812332,3.7038608779119095,5.473060671718483,3.935485364566898,5.845018999110022,6.065522112342262,3.59158341758382,5.646947700784769,4.900778431416988,4.70475091455522,0,0,-0.2659852392076174,0.9459448253341612,-0.3154914191816975,-0.4267230332289008,-1.0268445174936578,0
6,0,1,0,4.905661808120615,5.257520249178959,3.0465335552771684,5.172853708238238,6.203152162423307,4.111262828198977,6.084636067809157,6.530065695056704,7.176699079552932,6.391926308212725,4.419107931417201,5.691417502618136,4.254088132066409,6.647756609287811,5.403999829048837,6.0437682027903055,5.3710401930580485,4.915722059166716,4.744018907554363,6.010525741827483,5.4835233512075465,4.391857836103401,6.549241559395428,5.015895394441676,4.6453186047108925,0,0,1.0344733772744221,-0.2911469965739232,0.4919660720045818,-0.04828663036624456,0.19783900360846163,0
7,0,1,0,3.776322743167595,5.92824942374712,3.8605351287331553,5.749574780437748,5.50320698634185,5.869626427554029,5.535676672413034,5.45437190768935,6.22994314357172,4.754654848062357,4.196065621940264,5.225873427712623,6.071952011638048,5.813367990193331,5.565156052024803,5.582773400648971,6.2469063643081775,4.460804004562108,5.301848815208198,5.855541355096779,4.500355032663661,5.597149872916874,4.319421161906242,4.428113960226954,3.933938585957957,0,0,0.2853464434750883,-0.12155610190583886,-0.4194381330889835,1.1736442353883687,-0.5622319052427286,0
8,0,0,0,5.322434481563463,6.236123797527232,4.171190077988691,5.851188607367354,4.128067400686483,4.87400753354161,6.1384728309030026,5.290285862854645,5.857753159606126,5.297889902539903,4.1716982233441,3.752775054762961,4.6445926432542075,4.706713850756615,3.8024551744891752,4.784113981915014,5.511939894985497,5.651930845293978,5.409507637552151,4.321023926693882,4.213351626713896,6.479671617927009,5.863602950892459,4.129113475782892,5.579987145845461,0,0,-1.636493855663349,1.6832400841622333,-1.054359033926564,-0.29259018221019817,-0.5575979947431579,0
9,1,1,1,5.438999903429688,4.533326876809498,5.49053719276031,4.783883939571707,4.786780629813277,6.272793591386757,4.768646394414794,6.178521432911772,5.724356637047594,4.511602531567624,6.315077930754581,4.659858415124461,5.1991384548849755,6.396153005270756,6.469843699072571,6.18194219158953,3.4844810450098676,6.357702908240351,6.252856974666434,4.31988803627334,3.903627089279646,5.417545239679192,2.650103786800305,3.880858738029426,3.8674498734177782,0,0,-2.0793110718454746,-0.2730119912985203,1.2741579007987733,-0.5772149675450396,0.8118687868917153,0
