time,col1_boolean,col2_boolean,col3_boolean,col4_boolean,col5_float,col6_float,col7_float,col8_float,col9_float,col10_float,col11_float,col12_float,col13_float,col14_float,col15_float,col16_float,col17_float,col18_float,col19_float,col20_float,col21_float,col22_float,col23_float,col24_float,col25_float,col26_float,col27_float,col28_float,target_boolean,target_boolean2,col31_integer,col32_integer,col33_integer,col34_integer,col35_integer,col36_integer
0,1,1,1,5.088724879821142,5.315134178395328,4.4865871093675285,5.7621795516908785,5.6557270629263146,6.479255480601627,5.31141897818999,2.6408041787246455,4.545393280016768,6.060812027660683,5.266634736315568,6.280233122825311,5.94985300037398,5.942080566594779,5.210931783892301,5.510055101936632,4.901909354132742,3.4987872433705167,4.850302463638906,5.46078497323444,6.780180672224304,4.952561638159471,3.4903896574003133,6.777869093690705,4.688274189556969,0,0,0.6604107311208537,-0.23720650134223448,0.3821427992867597,-0.9947581341993676,-0.3164922285937027,0
1,0,1,0,5.483701638888317,4.242479595516151,4.824553110461371,5.343880351826344,4.967614538446396,5.158872501909564,5.000886820081508,3.9710605768625236,5.931727220390829,5.270143347582389,3.5626926984467526,3.7095980296387143,4.415908584756833,4.922211399644473,4.028153498440843,5.594327937012249,5.432656212838404,3.0188498405067694,6.645734158916333,5.33843627608469,3.7111758257013108,4.4028291417184855,4.5235195438087095,3.761356315320347,4.501036412075471,0,0,1.2520568567717922,-0.22794771142378895,0.5426171937156712,-0.7911285770301235,2.9651740019532844,0
2,1,0,0,5.483441080542202,5.172449911361284,3.6919656887666417,5.765728222706988,5.306373779565932,4.756052171923539,4.5677243247081805,4.798881760490861,6.2820455762054275,4.972992254859203,5.0990332522904405,5.609344931083109,5.193871838331184,5.794398109543014,5.181005952247626,5.478176129942399,4.7306711340405165,6.173270689976816,5.032875425347926,5.483680409063139,3.837186172214609,4.5831759675451,6.006254202518845,5.20589239537803,4.246677472556788,0,0,0.5286592674482622,0.5040587457694411,2.5216380850706446,0.011430065637475012,-0.8517393883515593,0
3,1,1,1,5.889049143754444,6.324664485681856,4.999252802031347,4.442738908690086,4.262353963838839,5.263252922068409,6.262429617326643,4.535481225779439,2.9132327288198643,4.7707196647170464,4.334992047141024,4.185883854222201,4.490635579329706,5.955100080214642,4.772408826425528,4.610934667211336,6.358316001605684,5.102728182850027,5.009681629842122,6.449986608672301,4.734597434017363,7.19642120163218,4.542452046930828,3.3860817014988847,4.493518627230847,0,0,0.40306473161893264,0.05269361640138435,0.13096454341241817,1.2085652086486551,0.033793936807207506,0
4,0,0,1,4.952285246759762,6.480924103632353,3.927646266999414,5.923184578303209,6.054661950718391,4.30227609280512,5.449595211581545,6.62178628364319,4.306902019668815,4.761860467448218,4.715727654067674,5.77162347504424,5.4299944358820955,5.31432034850262,5.756589644153024,6.099196302020342,3.998315412354022,5.322434487726845,4.893110911063531,3.1784481292805093,7.1054747341591735,5.204490740978353,5.767642913133419,4.687897037921514,5.545748289229868,0,0,2.566252454261474,1.581603823241966,0.40241891622197107,1.8828041270470506,-0.7535786398492536,0
5,0,0,1,7.508681842869852,5.294862469965206,4.622168644654521,4.7667814142372364,5.367440896448123,5.129634970242607,3.193371788861675,4.651194427708716,5.552283973870248,6.182284355543098,3.0471935064745823,4.876778814076722,4.273154378414734,8.570806414693225,4.578400837704897,6.238872807804513,4.688190660157761,5.102004467982865,3.232348013816064,6.062925253998245,6.256161206472279,5.343789045407505,4.770130058373296,6.526031946941104,3.911715268256541,0,0,0.04694541037126693,-1.379707350600545,1.1199313919672174,-0.46791988036722093,1.624138105947566,0
6,0,1,0,4.798020813985014,6.390004712365742,3.9421084039657774,5.19864650610668,5.6739750941295,3.726336881158625,4.313504226571565,4.33644904392861,7.6056069486577496,4.00628792252973,3.0550273973190745,5.080010810305825,5.2047571415638725,4.729856067393754,5.37819670596654,6.603714956486586,4.793356553017172,4.8392304208382,4.880372758366269,4.15437836165224,5.527883822243964,5.413095023266098,5.121528305681338,3.616932822958068,4.653886576616078,0,0,1.6961213410839695,0.9897064714359032,0.22042433416177093,1.62220669455904,-0.5828800084740298,0
7,0,0,0,5.552082205929307,4.275211929690992,4.018979798588718,6.582042224750469,5.8355422094223,3.7051077207505423,5.110198373329701,5.301684168494586,6.469079948051196,4.443174557554691,3.4373854813182163,3.5228849371047195,5.346659886289235,5.827081341671288,4.769808688080824,3.846698106952109,3.6354567577164043,6.489137003098233,4.063744517133759,2.719281772122964,6.188515292768508,3.845683485603211,3.3896035925804453,5.822483295330568,5.544400253202793,0,0,0.930395144439644,-0.01413252497724327,-0.8280343109095989,-0.4711926466736741,-0.20417266046785415,0
8,0,0,0,4.090719646659273,3.246080691808392,6.194226652429966,3.649545175536285,5.8259545333350395,4.277106833812506,4.7300584271372585,4.832194923439837,4.863520637207939,5.291395321631425,4.962061078604044,3.8817490972168915,4.59967791761635,4.8779263662699455,4.1181849062877935,5.773262110362257,3.0800757258142113,4.153613111457462,5.693900968792394,3.2714225506404464,6.179099935443512,6.314334146260029,4.240488963649927,5.483812052299877,5.314332018157888,0,0,0.2962424712339552,1.9274667426728103,-1.5272676798662752,1.0532134272070093,1.4707958600500668,0
9,0,1,0,4.35144234011348,5.5883126467459325,5.665405189449379,4.756064157181182,5.386773064977102,6.052321780298664,4.3842005330510085,5.646792870244377,5.671236246578879,4.271168818418252,6.914502444918366,4.348905014489306,6.916921222923363,5.266223547843215,4.504774464302033,6.108452061180949,4.348795967586618,5.607916120403829,4.651328192336383,6.172512259299692,3.969141060560516,5.083257598605752,5.058811096866339,2.9415749744981254,4.389680642966629,0,0,-0.36565808189779614,-0.5689120642922498,-2.7795313980940035,0.2571620706200064,-1.4084025948351617,0
10,1,1,0,5.6309753710397334,3.2290145223945923,5.26931357788571,4.705886665078575,4.805192518647488,5.504878306289877,4.887582485563878,5.847841287676931,5.415230720053926,5.041767199224439,4.942682422275823,4.183301938242906,5.656724486249972,4.877550542286244,6.368018101370058,2.9733373800269307,5.36424779058265,5.2696347369027405,5.639810273402708,5.0985184255405605,4.756398872652267,3.845460074432089,6.533022282247748,4.182342071858839,5.185844898235661,0,0,-0.5380781121837359,1.3521876803887063,-2.453168776478598,-1.6058317327452625,-1.232312371049138,0
11,0,1,1,4.188292425924931,6.013097025391588,4.126455452997171,4.9427345345779985,4.5194542406865095,4.486141209306662,5.682213719550339,3.3479561056881355,7.1652656133472235,5.734488794465133,3.589975226008706,5.885912478728832,5.296219123287526,5.151770650993483,7.108548210574294,5.490862508571034,5.696984059368981,5.420173039572123,4.095397496518041,5.612858884576799,4.182609344891421,4.545007054336412,4.329632198391075,5.499285886642362,7.2354054991466334,0,0,-2.1873936466262935,-1.0727801022084649,0.7427522569007284,-0.713848478260372,-1.8369615679529339,0
12,1,0,0,6.637572135348375,4.752095280691209,4.1382569558714675,5.185572509543287,5.415375063056428,4.269129996361835,5.308355465550471,4.593430033124843,6.112698668835229,4.338337321885775,6.514886967684902,5.4092814806111065,5.24388335871353,5.430047242036057,6.822890873299486,5.447520096480455,4.7144086665457765,5.307182257730889,5.2383382130853136,5.943961158040098,6.4853090689734225,6.003899742231656,5.544305450417891,4.988839673946269,6.869616345692553,0,0,0.8266905445397387,2.0177992084961454,0.28308814722539216,-0.98762696774929,-1.557285890770483,0
13,1,1,0,5.524251869883888,5.284505439742187,5.8596970286070995,5.460082374615668,5.521489795042905,6.325573559119913,5.98692512674496,6.579510598462756,5.346856086130421,3.821305799590783,4.126411660602457,4.744717574385417,6.046636893051694,6.919623716765618,5.189809866176504,4.1491757157403555,3.9737098248685205,5.410149468717398,4.098173391521675,4.496028005028413,3.3794575802295634,4.524951797552665,4.897597732015669,2.9419200234471456,3.9303396639754995,0,0,-1.307632406270265,0.8146973683667673,0.7661027748063788,0.06898547620918323,3.0387122111583893,0
14,0,0,0,3.47320207516096,6.048712296429567,4.45806381187182,6.210294353117621,5.3384842938984765,4.9593463984045245,5.347225138553883,6.030068938496181,4.143470124298708,3.916203245763978,3.559985951998999,6.20117722982343,5.596925518734653,5.087577083930178,5.481735366501498,5.830576872578419,5.634237624191618,5.491527278564992,6.240262436672991,5.63166039964008,5.067640644584099,5.046605648843468,6.762950156727974,4.870237199829477,5.763389424968066,0,0,-0.9543549208127128,-1.7721852131660558,0.9363029017196748,1.00891039735362,-0.4379097710946407,0
15,0,0,1,4.467195227700998,4.047105177738975,3.9293030369318904,4.701825357623748,4.721322120083589,5.214401877570205,3.727990024178678,5.021477112601033,5.458561476086547,4.018161450540265,5.858669861496908,4.986020267381961,6.279895686142479,5.382524274933482,4.427381292690826,2.9045235899074715,6.916008489910626,6.499997531209071,4.1436573230237155,4.965776901613888,6.51444457212427,3.82208438163925,6.384620727652659,3.5610949293162215,3.950999128626106,0,0,0.13978615749445078,-0.3568771847395564,-1.2199733427736357,0.10391329512453888,0.49634435873614646,0
16,0,0,0,5.454252779754324,5.1947660438586,4.355248498834332,6.242176021416344,5.251866877441151,7.308057907129896,4.9691935560981015,4.545410654835129,4.326104951954672,4.14437043729123,3.78913878883975,4.072226119868301,5.581749204655631,4.764108370636646,4.842945447578473,5.885670517377278,7.302355300319809,5.129323221161294,5.54968047221892,4.490252914144269,5.0692703835769075,3.541166059031057,5.84295284669765,5.518329164148076,6.924230204197914,0,0,-0.3307789745350377,-0.1734724974208327,-0.29240414658685493,0.02477835255455874,-0.25932063217381884,0
17,1,1,0,4.698949959305378,4.489039454740174,3.945406851232141,5.289642473807527,4.765713510080064,2.8454152980258094,4.9642824957140785,6.0521743829096195,6.617276416344233,4.620441038564457,4.865806133232474,3.6054284200996936,4.019985347248854,6.000404292550261,4.681217569369297,6.112280984416718,4.661643796852905,6.092368991182303,3.376583516967696,6.082962881054298,5.718839273882114,4.86128975364793,4.728825831828518,6.750362573936465,2.8120759983993606,0,0,0.658927888428793,0.9872824790540189,0.5285388274934525,1.5172533248306888,2.0029793466978463,0
