time,col1_boolean,col2_boolean,col3_boolean,col4_boolean,col5_float,col6_float,col7_float,col8_float,col9_float,col10_float,col11_float,col12_float,col13_float,col14_float,col15_float,col16_float,col17_float,col18_float,col19_float,col20_float,col21_float,col22_float,col23_float,col24_float,col25_float,col26_float,col27_float,col28_float,target_boolean,target_boolean2,col31_integer,col32_integer,col33_integer,col34_integer,col35_integer,col36_integer
0,1,1,0,6.549623411463163,5.575189090876504,3.296885633717056,4.846820501362643,5.107274620053353,4.792175346247528,3.8986463927121537,6.350748676158192,5.913839815818398,4.4047331787262785,4.9118658258181105,5.549265566392534,5.456882589854556,4.70326531477858,5.6475110231662935,4.863562557943462,4.801596895223435,4.2160874060215425,4.777868754378733,5.607063746015793,5.044549483957957,3.6412340448304272,7.290376328614336,6.122112806723717,4.05618372311628,1,1,0.6738723259472384,0.1303509114560305,0.2119172587087347,-0.3059070929805758,-0.6123739438160949,0
1,0,1,1,4.868850571361025,3.8889100940318784,3.8072180754798373,3.7378300440693613,5.8542422474363285,5.776994949317546,5.572591777470197,5.310622489227182,4.8105244024510965,6.236127981310967,5.352063050119849,5.3657238178087,2.8288743814503956,5.328536119692004,7.321966895119308,3.793000505638277,5.714562796028639,3.784797917815807,5.246540717726185,5.742110520165373,4.651124315063825,5.348071953372877,4.962992367234571,5.2528669920505395,4.50926817550666,0,0,-1.2074863803091387,1.1599953518540684,-0.1262847007357062,0.33882351500360275,0.3327397538816866,0
2,0,0,0,4.3269768534970945,4.605526590539663,3.2572489941406935,5.512841976991496,6.640128302962556,4.632001617560752,4.535454503652667,6.732964670029537,5.5135719865089134,5.19550525670506,3.868126797579941,4.1660864382601845,5.479152141567655,4.583042407546552,5.3789998187463235,4.754932998090663,6.397131763980713,4.977064128694181,4.927547869448503,5.20706885928979,3.8934888107335652,6.641117368714283,5.596055258062265,4.7896917688809015,4.937000358534291,0,0,0.6013384793536645,0.34153445710657876,1.1453208910486927,0.3693468983803014,0.12599146464111882,0
3,0,1,1,5.448410025754164,4.155998220498511,5.7589297495008385,5.294504378548155,6.557441540510659,4.42618270564903,6.852143133791638,5.699618595158796,3.811604173759618,3.0671517214342012,4.957014522587049,5.618524089777583,5.410596590535866,4.398984231569806,3.12060082197502,5.438587735931738,6.748614154941845,5.519699925525319,5.1455864459838425,7.046024785966325,6.174744687240542,7.00860265560584,5.939104509927107,5.097704446856099,4.12871235852298,1,1,1.873424527808953,-1.965073941955224,-2.7602133950896395,0.6080635133161846,0.15443366240902925,0
4,0,1,1,4.10950185471248,4.6982961039789615,5.379648783722826,4.41629026974447,5.132812651398881,5.5078884948211115,6.0523589609960045,5.238214852242808,4.783011287653201,5.949658018918222,5.309288641674707,5.820789379362836,3.630776934647387,4.799088486687853,4.170451600710241,5.89870067251479,4.3639736555682775,4.718515362744341,4.945693414022118,5.1680995872733755,4.447608293727531,4.536839587105441,4.261549183562382,5.629689295575048,3.3547752871185295,0,1,-1.4902537322631029,0.1697561635144971,-1.1254444851721541,0.5835283749754983,-0.06161891523575997,0
5,1,0,1,5.167822482339846,5.323274634669834,5.88412585261314,5.44943837087989,4.350109279590069,4.278139405127622,5.114009307835785,4.759754402654109,5.811175973934004,5.700828397661558,4.7670158620796075,4.23788500317302,4.440713898428008,4.304571585307903,6.059764331144309,2.4452446729087045,4.14757591017263,4.077004651388382,5.568283530983375,5.016938164985008,4.602571864054246,5.204516447116371,5.147094257268582,3.406780294498863,5.205097983454085,1,1,-1.7428543938722343,-0.8795600666160538,-1.040767838376416,0.535891138352316,0.8131876503211924,0
6,1,0,0,4.058971925043305,4.519734667593758,4.360744137570185,4.468805668939694,4.036019905995574,5.05173431709959,5.15501882816519,5.292723092649004,2.3199946744101734,2.4752478347408773,3.7526691783817725,5.26002851251049,6.57651757300725,6.132723234397664,4.944722575713207,6.718682772496706,6.017916373261125,5.99062206187149,4.936775763019359,5.271951817139492,3.819897547381387,5.465821363598414,3.831235071743547,4.9083909851590946,5.146819414523267,1,1,0.8458949183004001,0.3813269248747185,-1.0884253900583114,0.36041471130840025,-1.8259936303766804,0
7,0,1,0,4.006421139456323,6.84697686410503,5.6545367528657975,7.01467402663185,6.1985199883207684,3.2986534202033075,5.7384272315567415,4.310846243770597,5.11189345063767,4.603591743060986,5.197536659336926,4.120352577859961,4.976454228590167,3.7786475860574327,4.975821218351479,2.7713895330099994,4.274296956481387,6.797604249281292,4.879676777299947,4.447396125181447,3.488065464634118,3.9359664742251614,6.533585497943793,6.493786414016935,5.886286122492271,1,0,-1.5564232227003292,0.6354163466071377,0.1401208952887264,-1.4332681125752318,0.06354965048599283,0
8,1,0,0,6.19045904488144,4.72893253273617,3.924798339436517,5.2589752627756,3.6700297702322136,6.289846236701546,3.51365375735304,4.515420865398744,5.711862914082002,4.972356436382507,6.137455496905163,6.09300090957651,6.548572018035794,3.4676503369424676,5.930817564258412,4.6752016674132095,6.124636313069398,3.8891182134905358,6.324119633403924,6.186785320267459,4.938454645985297,5.298889915090528,5.895201643483565,6.516831816231753,5.172176478869634,0,0,0.40701048036986004,-1.5991739903629518,0.1392194776966683,-0.7236405607575671,0.8536476649211672,0
9,1,1,1,4.173586932580092,5.7213313888543995,5.149971537491036,4.133197933210045,5.643818408421589,5.506672387721464,6.3275700765743625,3.345326756667639,5.889933275755269,3.2727820239994467,5.3225730555036606,2.912410782224562,6.131083597344984,5.134380306279081,5.588190977591292,3.8563719088090247,4.812954746217269,4.7951231555397955,3.616373230209242,2.6079786774728153,6.206926866276183,5.930034863840522,5.800160277348956,4.940418809730173,4.93863077746022,0,1,-0.0885571563262059,-1.9051703665266713,0.4192444288732948,-0.12267472317322373,-0.5358108474034492,0
