time,col1_boolean,col2_boolean,col3_boolean,col4_boolean,col5_float,col6_float,col7_float,col8_float,col9_float,col10_float,col11_float,col12_float,col13_float,col14_float,col15_float,col16_float,col17_float,col18_float,col19_float,col20_float,col21_float,col22_float,col23_float,col24_float,col25_float,col26_float,col27_float,col28_float,target_boolean,target_boolean2,col31_integer,col32_integer,col33_integer,col34_integer,col35_integer,col36_integer
0,0,1,0,5.506634289683675,4.783879069648642,4.289793269994096,4.864593673708609,4.258259762842132,6.8075881452284355,5.915510967019636,3.7395860028948613,4.410402499685256,5.2718260239502435,3.3701338614619205,3.6202884767765484,5.156471269220601,3.466776822161531,5.0211284024055045,7.153645043540672,3.9982966987883652,5.923443205431117,5.7012979788345515,5.147805606183599,3.230026507836352,3.548898973083438,5.127903982521469,6.239257543901616,4.484678668502276,0,0,1.5830840891581268,-1.4608849124214212,0.5055821803599466,-0.9261833912255399,-0.9132125581690805,0
1,0,0,0,4.2916058757761455,6.783314718221591,5.243798061814865,5.69091979633975,5.086878041055192,5.903713991240015,4.162922890894407,5.3909423992877565,5.9323567789595355,5.308649901239379,3.9980102066131575,3.7369891193293396,4.2927179950790695,3.8216860606782843,4.408417266402104,2.3756525261842736,5.618525574577428,5.325396994619312,5.7848173386349995,5.632175137365813,5.876333298885117,3.9369386820969083,4.740520256530422,4.615792580504269,5.386510901131401,0,0,-0.9870498613134635,-0.06833280826198466,-0.9824481179051715,0.7802095305459424,1.9589757436589028,0
2,0,0,1,5.124978261279342,4.94880267526195,4.949317073150936,4.633481982995813,4.214950558942447,5.371251582648583,4.270119752426456,4.607661942464315,6.060415179067293,4.3748966957823905,5.321353815670888,4.785652674063828,4.187950541119346,5.473949963865617,4.886611568255196,4.3713668041179,4.610482801050207,4.557039284723544,4.300290303883113,5.053042861090954,5.100121026928,4.618793987194262,7.089112590997583,5.431817812699542,4.262222354561675,0,0,-0.582031612731531,-0.05992982972883598,-0.24110696770635767,0.4716816584724196,0.08365877998054097,0
3,0,0,0,5.015185385756736,5.441635103776853,5.89824483531233,6.786530372154612,3.9988429707771735,4.7993670493899305,5.489859387225395,6.005139799023286,5.394814107388031,4.826862871283867,5.694172071913712,4.415494465255728,5.766826379741346,5.248112065894681,6.253023683772621,3.642100058376474,5.312691326181025,5.34139374524802,4.29552419642963,5.416118268997053,5.784088802498765,4.849013746277832,4.646073744836148,5.138776667822794,3.8802962863546107,0,0,-1.1636791329224137,0.4420664330495237,0.9799863163154376,0.894935966668819,-1.2856636150738345,0
4,1,1,0,4.9034229633924555,4.472806215374509,3.381853304728055,5.604393071861785,3.7297708923300954,5.200791537570081,4.282587164929939,5.769453567992588,5.404716039441108,4.2917517009042205,6.649358155699096,4.961332934872441,4.515743241306299,4.16645747548659,5.474021680525567,5.890937566076895,5.082328309906256,5.374604854999597,7.278557150664684,4.950536486934763,4.1132361037180125,6.247352883910351,5.414678904887328,5.4095262545786476,5.925131535120243,0,0,0.6877664079290503,-0.616567752783702,1.353361993737762,0.8310820147984512,0.806217921553133,0
5,1,1,0,3.7370462425312114,5.00857649820841,4.767746806968663,4.264480215937215,4.550064779956349,5.003223216403509,5.138237565186681,4.214004999100987,3.5095805628855943,4.713992098661717,3.6291308305773695,5.856381995083363,4.1045801413918,4.526745301223242,5.5552243824196434,4.149119797796528,6.306810945321,4.983199359678585,4.872199493268715,4.365697229945843,5.765233433094766,4.559096799701127,4.500562221473976,4.545758060451735,4.10710489883188,0,0,0.8057110822681204,0.9809287547588251,0.13303233736108344,0.8135118659820699,3.466949138256548,0
6,0,1,1,5.354348516980246,5.73381610064369,4.602052230739358,3.321770438259024,5.563098549435987,4.509756915291287,5.064045423900223,3.633893697600774,4.681581610841004,6.222062016869545,4.6651145462852925,6.194264148477097,6.567459879250935,4.405383301088336,4.611855315253116,5.57646009181888,5.366529021597486,5.424470291384825,5.153617785650891,3.6858213727587623,4.226509707182199,6.26993531011377,4.5272315219882175,5.128359999793901,5.1172271527144675,0,0,0.3170429479204119,1.1567652609753376,0.24540563769072657,0.5911762740212292,-0.22338665328948556,0
7,0,0,1,3.915266627775722,6.8792706787090845,2.015091704104815,3.951931835495263,4.741403650543533,4.36871327334413,7.523218855152374,3.8018558718308264,5.118225936354176,6.59255268642495,5.779923305548157,6.95287260725952,4.516913476807274,4.016810784238968,4.95796690042167,6.820459636372325,4.87512993281624,5.356443044833572,2.97410168661401,5.282467050304819,5.550435885724497,5.420179284431015,6.111148671091818,5.86074544701216,5.710452875051043,0,0,-2.02214671796625,0.3453958545056887,1.2289693009631935,0.5243202187135113,0.5883214675183203,0
8,1,1,0,6.447152224597609,4.763808349148929,6.905309415931008,3.707588517323027,4.576292702620758,3.240436854434715,4.534303513601203,5.90181668650886,4.437072219316876,5.446048135681004,5.242404276412876,4.513417933669026,5.10530662256445,4.105042224462791,5.450130242239138,4.222388461189299,5.162520163094063,6.60233762087649,4.83855899188621,5.468937021108059,5.569922733165646,5.382248114333915,4.0376728678551475,6.1203191531720815,5.576216756908248,0,0,1.896252614312454,-1.4512400507387788,-0.7656067035101125,-0.8569623005636926,0.24798074106666282,0
9,1,1,0,5.890614323335648,5.064228030566427,5.388271873992036,4.550946593657547,5.037231207721247,5.599512547863067,6.319157649209612,2.3155298784633955,5.019611641411627,4.452471295154638,4.956413876689332,6.050106879114905,6.71759738875602,5.526237887235665,3.6435472204233,4.818874121196317,4.717106445156651,3.6384440971444247,3.157450739733452,6.756075449489589,5.01780517775057,4.989218209733346,3.682563817954098,5.153591407177472,5.366526844233613,0,0,1.2090785656644976,-0.14165071501976276,-0.7558872272620234,-0.5170951144674799,-0.22332322598591642,0
