time,col1_boolean,col2_boolean,col3_boolean,col4_boolean,col5_float,col6_float,col7_float,col8_float,col9_float,col10_float,col11_float,col12_float,col13_float,col14_float,col15_float,col16_float,col17_float,col18_float,col19_float,col20_float,col21_float,col22_float,col23_float,col24_float,col25_float,col26_float,col27_float,col28_float,target_boolean,target_boolean2,col31_integer,col32_integer,col33_integer,col34_integer,col35_integer,col36_integer
0,0,0,0,4.947682875762401,6.02034963436167,5.357653191697492,5.237854028820796,6.038965652539478,4.6535043194425665,5.646394571727139,6.6872056017320585,5.411564654686803,5.773794700994749,4.6251697445864615,5.44211297679315,4.546510594423809,4.341468060377714,5.659071500362127,4.862501925921917,4.5874589425832815,3.8921906866641685,4.916646981856618,5.738131789337842,5.311134494823542,5.8561628490762345,4.4767106330973085,5.177721939137394,5.246002996667419,0,0,0.5834875833069234,-0.14846594687435016,-0.6460376460501476,-0.6353837943470544,-0.1050353928072643,0
1,1,0,0,6.7257285787199095,3.7959766796073264,4.044211638854681,5.9554013587046,5.359006087011546,4.70911996120973,5.590195779146882,3.6036952358493446,3.539189810781539,5.954242460352181,4.65080125019,4.557900123205974,5.9540911182621095,5.839977413856399,5.194992562455988,3.3924370418083,4.418604641284869,4.921157090652799,7.210834804928878,4.24595609582308,5.679133754432373,5.400833066511894,5.455051871511695,5.327746161650574,3.421732362253947,0,0,-2.3889343198563577,-1.0243022565891111,-0.19110483755939098,0.8677471265533462,1.2682359382695019,0
2,0,0,1,4.943043817962513,5.741771975852828,6.4793078733067055,5.029132131302605,3.097729824404187,4.2564068596514515,5.330901189888364,4.890531189271556,5.0053452743692235,6.437863442847605,3.9611778902960397,6.292912339992056,6.173167570673481,5.356357131223914,5.655999615916594,6.055587913120396,4.124611069575698,5.912556061328509,4.737306737582992,4.1523053804300485,5.957455149332754,5.225519350684022,5.3230532356152755,4.657261480193348,5.034397931241793,0,0,-1.2403746894377883,0.3793090136506715,-0.8483119586865495,0.4783449362106452,-1.4510681340404796,0
3,0,0,0,6.905241594891668,5.706870631986711,3.261592955737787,5.189098491675219,5.6144899872345615,5.6973168751705074,5.7351617498112715,5.203799713968281,4.461272844971427,6.532077579268956,4.836112020072252,4.29322260218636,5.432193401678727,5.648709930768069,3.923032328170194,5.552513332130768,4.574170376672443,4.023655857947269,5.630454125739336,3.7877427830186488,3.8867525565779593,4.875945545913558,5.044726218798462,6.063737582516529,5.019476462442657,0,0,1.3220808750059867,-0.4795329242833702,-0.33624724582139415,1.7884485320371732,-0.7075900205325483,0
4,1,0,0,6.417445863796945,5.2574422590001975,6.031712377387401,5.372322717848594,4.553605977966631,4.602254527306141,4.733900265583247,3.0680859813841943,2.8948689907625815,2.961088430857006,4.876325389527106,5.367580493547312,3.1058613117761977,5.752006175941158,4.999708382622376,4.430054137594772,5.1526815832208746,5.948256590330321,4.785472358165258,5.112525324760083,5.470386025144316,3.61268467629061,5.02861132214176,5.898447301877647,4.740462638869777,0,0,-0.04804763286788741,0.48167673868607547,1.275518471888779,0.7398703015465825,-0.4607898598943143,0
5,1,0,1,6.600978461263322,3.6794239287655284,5.564141330415884,5.459498657138848,5.023467405745507,4.775619644577578,4.888705657710236,5.553657607405972,4.4434107794111775,6.772790268697484,5.560654662349516,6.009774325450379,6.49037390066746,5.356370987530829,4.856710684638044,5.305087795529714,4.604086791273799,4.714451464948989,5.20299523997511,3.907020895656016,4.80497873018174,2.6702368007460624,5.076153872474337,5.698034807246951,5.628371800351919,0,0,-0.5324329012880942,0.9067783450340714,-0.45408202256564917,-2.367129223530871,0.9574953008077842,0
6,0,0,1,5.539910697311317,4.21589342251158,3.4380769347154523,4.151883491519689,6.030248047755887,3.561796997456554,4.57649017476367,4.806888850751943,6.436353930148357,5.603401322005149,5.186617723950401,3.5748468155164383,5.750881777780987,5.35181158269868,5.476338878477253,6.5192456409766555,4.009557225069099,4.374107631791454,6.6294134702218885,6.307502043637452,4.2224177146541955,4.811997893842967,6.45492128810186,4.03252808140804,6.085470740420907,0,0,-1.886327543938496,-1.8233387669046743,-1.0231608553814755,0.7370114664538089,-0.14433627730472007,0
7,0,0,1,4.7021296398802495,5.955902520740214,4.021221854776698,6.435886419472447,6.514772213748027,5.012018479944512,5.345109108156907,5.117057895635542,6.632357847129286,3.959819133418731,3.8952109128666534,4.017175333226072,4.807659823529071,5.955452982199527,3.953787393415401,7.043432290549494,4.859729580791651,5.332884992252556,4.266717216113361,4.740082584640034,5.60617541911361,3.348476346323735,6.163009779031782,3.7104797602954416,4.598790434065034,0,0,-0.7334134705558317,-0.4305000254377286,-0.3545762160214971,-1.1138600865007724,-1.3655794838589927,0
8,1,0,0,5.236293053805997,5.536136341208605,5.606994297630903,5.224162330655498,5.457939862870031,5.227061334770651,4.653789994465649,5.246229084889875,4.918942648725213,6.96986987921112,6.290671631066302,2.682456288087481,3.903208027182967,3.619149650883315,4.806562890336308,5.675391434875141,6.715673129340807,4.52213083003403,5.730330878722455,5.585167373378363,3.6956148746073465,5.8412819325848675,3.8151928128585295,4.842033597718934,5.153661255203609,0,0,-0.3900139681953873,0.518568104471898,-1.5093621359494573,-0.33406552706503595,0.19403105733984172,0
9,0,0,0,5.425465822884982,4.962432914760233,5.873925370065596,4.139295298448115,4.907812778298982,5.855313567337598,4.641338083948185,5.079090011233526,5.413192500405407,5.495532696193339,4.863989017394456,3.5601104594995063,5.266574265606683,6.067667816344537,5.400334291940916,4.975260268511702,6.6178327709515985,6.058608689876091,4.457308075059585,5.60369546223967,4.247475696091654,4.742526686972883,6.271511178786333,5.025580767251768,5.3120896737089565,0,0,1.941253370407586,-0.8189037608502753,-0.6939093724927382,0.40960183707625963,-0.6843586376073313,0
